"","term","topic1","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic2","topic20","topic3","topic4","topic5","topic6","topic7","topic8","topic9","log_ratio"
"305","went",4.39280458608799e-06,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,0.0153926633100111,0.000151684784571491,6.21484727012834e-06,6.70173910129679e-06,0.00431294926554849,6.19214217158426e-06,0.00448905760362793,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,0.00240699468541059,7.011393514461e-06,6.51444578352496e-06,9.93931670743212
"306","wife",0.00105866590524721,6.36850484874801e-05,6.4145739119279e-06,6.39161420216676e-06,0.000492326394165021,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.00711054518647589,0.000354203562871132,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-1.57959674504682
"307","will",0.0221441279184695,5.78954986249819e-06,6.4145739119279e-06,0.0677575021571698,0.00055310743048169,0.00190648294556133,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.60495274005758e-05,0.000337849027855984,6.38834765387932e-06,0.00217670751563973,7.54328818789645e-05,7.011393514461e-06,0.0400052115566268,-11.6386269897977
"308","wishes",4.39280458608799e-06,0.000121580547112462,6.4145739119279e-06,7.03077562238344e-05,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,7.37191301142647e-05,0.00111817203180887,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.000325805730347845,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,7.99178412732626
"309","woman",0.00474862175756112,0.000295267042987408,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.000163800163800164,4.35929292268794e-06,7.22308497959479e-06,0.000130511792672695,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,0.000144008229041659,7.011393514461e-06,6.51444578352496e-06,-9.41728355852301
"310","women",0.00646181554613543,0.000237371544362426,0.000198851791269765,6.39161420216676e-06,6.07810363166692e-06,0.000280099390106167,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.000192660265373979,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,7.02718241926725e-05,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-9.86171428204319
"311","womens",0.0012783061345516,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.93901061667043e-05,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,5.71314308566858e-06,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-7.52400809369664
"312","wonderful",0.00206901096004744,5.78954986249819e-06,6.4145739119279e-06,0.000134223898245502,0.015566023400699,9.03546419697311e-06,5.28387625161819e-06,4.79522221495673e-05,7.22308497959479e-06,6.21484727012834e-06,0.00362564085380156,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,0.00424629856579775,0.00147570830804612,5.71314308566858e-06,0.000692611006343219,7.011393514461e-06,7.16589036187746e-05,-8.21871600040114
"313","word",0.00110259395110809,5.78954986249819e-06,6.4145739119279e-06,0.00109296602857052,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.83633199714117e-05,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,0.00102852397227457,0.00194818179221299,6.8575347162695e-06,7.011393514461e-06,0.000136803361454024,-7.31067630473913
"314","words",0.00316721210656944,0.00151107251411203,7.0560313031207e-05,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,7.28693981650161e-05,6.38834765387932e-06,0.00183391893049961,6.8575347162695e-06,7.011393514461e-06,6.51444578352496e-06,-8.83298820002918
"315","work",0.00132223418041248,5.78954986249819e-06,0.000327143269508323,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,0.00550051517793453,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,0.00442984954595717,6.94516789943397e-06,6.19214217158426e-06,0.000820361264681154,0.000271604120433242,7.02718241926725e-05,0.00594738195218099,0.000555460312017829,7.011393514461e-06,0.000201947819289274,-7.57275242754806
"316","world",0.00971249093984054,5.78954986249819e-06,6.4145739119279e-06,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,0.00188522517967424,6.21484727012834e-06,6.70173910129679e-06,0.000423655241865472,6.19214217158426e-06,5.09541158187053e-06,0.000139114305587758,6.38834765387932e-06,0.000177107435655726,6.8575347162695e-06,0.000147239263803681,6.51444578352496e-06,-4.5188787230417
"317","year",0.000180104988029608,5.78954986249819e-06,0.00610025979024343,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,0.0274758397812374,0.000609858258218007,0.00153488210577491,0.000253877829034954,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00114834176021938,6.8575347162695e-06,0.00281156879929886,6.51444578352496e-06,3.09121780398499
"318","young",0.00299149992312592,5.78954986249819e-06,0.00180249526925174,6.39161420216676e-06,6.07810363166692e-06,9.03546419697311e-06,5.28387625161819e-06,4.35929292268794e-06,7.22308497959479e-06,6.21484727012834e-06,6.70173910129679e-06,6.94516789943397e-06,6.19214217158426e-06,5.09541158187053e-06,6.62449074227419e-06,6.38834765387932e-06,0.00114834176021938,6.8575347162695e-06,0.000567922874671341,6.51444578352496e-06,-8.75064373880043
